id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1095307059753566209,1095307059753566209,1549976527000,2019-02-12,14:02:07,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#PGEnecesarios https://twitter.com/desdelamoncloa/status/1095299464447823872 …,[],['https://twitter.com/desdelamoncloa/status/1095299464447823872'],[],0,2,2,['#pgenecesarios'],[],https://twitter.com/DGobiernoCLM/status/1095307059753566209,False,https://twitter.com/desdelamoncloa/status/1095299464447823872,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1095252914803757056,1095252914803757056,1549963618000,2019-02-12,10:26:58,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#PGEparaUnPaísMejor https://twitter.com/desdelamoncloa/status/1095251604423495680 …,[],['https://twitter.com/desdelamoncloa/status/1095251604423495680'],[],0,4,1,['#pgeparaunpaísmejor'],[],https://twitter.com/DGobiernoCLM/status/1095252914803757056,False,https://twitter.com/desdelamoncloa/status/1095251604423495680,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1095218605866827776,1095218605866827776,1549955438000,2019-02-12,08:10:38,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#PGEparaUnPaísMejor https://twitter.com/desdelamoncloa/status/1095217278323429376 …,[],['https://twitter.com/desdelamoncloa/status/1095217278323429376'],[],0,7,6,['#pgeparaunpaísmejor'],[],https://twitter.com/DGobiernoCLM/status/1095218605866827776,False,https://twitter.com/desdelamoncloa/status/1095217278323429376,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1095010604417462273,1095010604417462273,1549905847000,2019-02-11,18:24:07,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#PGE2019 https://twitter.com/desdelamoncloa/status/1094991382274588672 …,[],['https://twitter.com/desdelamoncloa/status/1094991382274588672'],[],0,0,0,['#pge2019'],[],https://twitter.com/DGobiernoCLM/status/1095010604417462273,False,https://twitter.com/desdelamoncloa/status/1094991382274588672,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1095010536658530304,1095010536658530304,1549905830000,2019-02-11,18:23:50,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#PGE2019 https://twitter.com/desdelamoncloa/status/1095001516744810496 …,[],['https://twitter.com/desdelamoncloa/status/1095001516744810496'],[],0,0,0,['#pge2019'],[],https://twitter.com/DGobiernoCLM/status/1095010536658530304,False,https://twitter.com/desdelamoncloa/status/1095001516744810496,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1094927120004988933,1094927120004988933,1549885942000,2019-02-11,12:52:22,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,"Artículo de opinión de MGR sobre el #DíaDeLaMujerYLaNiñaEnLaCiencia
 http://www.encastillalamancha.es/politica/referentes-para-las-futuras-generaciones-de-cientificas-articulo-de-opinion-de-manuel-gonzalez/ …",[],['http://www.encastillalamancha.es/politica/referentes-para-las-futuras-generaciones-de-cientificas-articulo-de-opinion-de-manuel-gonzalez/'],[],0,2,1,['#díadelamujerylaniñaenlaciencia'],[],https://twitter.com/DGobiernoCLM/status/1094927120004988933,False,,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1094926695520497665,1094926695520497665,1549885841000,2019-02-11,12:50:41,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#DiaDeLaMujerYLaNiñaEnLaCiencia https://twitter.com/desdelamoncloa/status/1094924568333045760 …,[],['https://twitter.com/desdelamoncloa/status/1094924568333045760'],[],0,1,1,['#diadelamujerylaniñaenlaciencia'],[],https://twitter.com/DGobiernoCLM/status/1094926695520497665,False,https://twitter.com/desdelamoncloa/status/1094924568333045760,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1094525433918472192,1094525433918472192,1549790173000,2019-02-10,10:16:13,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#AgendaDelCambio #ParaUnPaísMejor pic.twitter.com/VkAexw1j4T,[],[],['https://pbs.twimg.com/media/DzCJE02X0AEU1I6.jpg'],0,2,1,"['#agendadelcambio', '#paraunpaísmejor']",[],https://twitter.com/DGobiernoCLM/status/1094525433918472192,False,,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1094515420390977537,1094515420390977537,1549787785000,2019-02-10,09:36:25,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,"#AgendaDelCambio
#ParaUnPaísMejor Porque otra #España es posible pic.twitter.com/34Fni3t0Lc",[],[],['https://pbs.twimg.com/media/DzB_97DWsAAyPND.jpg'],0,3,1,"['#agendadelcambio', '#paraunpaísmejor', '#españa']",[],https://twitter.com/DGobiernoCLM/status/1094515420390977537,False,,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1094513670363758592,1094513670363758592,1549787368000,2019-02-10,09:29:28,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,"Los #PGE2019 incluyen medidas para combatir ladesigualdad: 
🔺Subsidio por desempleo para mayores de 52 años
🔺Cotización a la Seguridad Social de cuidadores
🔺Ayudas de comedor
🔺Renta Mínima Vital.
Esta es la #AgendaDelCambio #ParaUnPaísMejor.
Porque otra #España es posible.",[],[],[],1,7,7,"['#pge2019', '#agendadelcambio', '#paraunpaísmejor', '#españa']",[],https://twitter.com/DGobiernoCLM/status/1094513670363758592,False,,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1094513331895971840,1094513331895971840,1549787288000,2019-02-10,09:28:08,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#AgendadelCambio https://twitter.com/desdelamoncloa/status/1094511596074950656 …,[],['https://twitter.com/desdelamoncloa/status/1094511596074950656'],[],0,1,0,['#agendadelcambio'],[],https://twitter.com/DGobiernoCLM/status/1094513331895971840,False,https://twitter.com/desdelamoncloa/status/1094511596074950656,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
