id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
805738185590538240,805738185590538240,1480937927000,2016-12-05,12:38:47,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,#CIS Ya están disponibles los avances de noviembre 2016 del Barómetro  http://bit.ly/2g1WPnv  y del I.C. Consumidor  http://bit.ly/2fZBobn ,[],"['http://bit.ly/2g1WPnv', 'http://bit.ly/2fZBobn']",[],0,13,10,['#cis'],[],https://twitter.com/M_Presidencia/status/805738185590538240,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}]",,,,
804409284960415744,804409284960415744,1480621093000,2016-12-01,20:38:13,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,Comienza la rueda de prensa del Ministro Cristóbal Montoro tras el #CPFF:  http://www.minhafp.gob.es/es-ES/Prensa/Paginas/retransmision.aspx …,[],['http://www.minhafp.gob.es/es-ES/Prensa/Paginas/retransmision.aspx'],[],3,11,8,['#cpff'],[],https://twitter.com/M_Presidencia/status/804409284960415744,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}]",,,,
803569440717729792,803569440717729792,1480420858000,2016-11-29,13:00:58,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,La Vicepresidenta @Sorayapp  ha inaugurado hoy el #SSTE2016 y ha destacado la capacidad de renovación del sector turístico y su crecimiento pic.twitter.com/KvhogSwI6G,[],[],['https://pbs.twimg.com/media/CybaJUSUkAAAumk.jpg'],1,6,13,['#sste2016'],[],https://twitter.com/M_Presidencia/status/803569440717729792,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}]",,,,
800661735455805440,800661735455805440,1479727607000,2016-11-21,12:26:47,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,.@Sorayapp preside la toma de posesión del nuevo Delegado del Gobierno en Cataluña @EnricMillo. Link al streaming:  http://bit.ly/2g92HM9 ,['enricmillo'],['http://bit.ly/2g92HM9'],[],4,36,38,[],[],https://twitter.com/M_Presidencia/status/800661735455805440,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}, {'user_id': '261172776', 'username': 'EnricMillo'}]",,,,
796780115610963969,796780115610963969,1478802157000,2016-11-10,19:22:37,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,Alcanzado un acuerdo con Gobierno de Aragón sobre los Presupuestos 2016 que desbloquea las discrepancias existentes,[],[],[],0,10,7,[],[],https://twitter.com/M_Presidencia/status/796780115610963969,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}]",,,,
796073341375442950,796073341375442950,1478633649000,2016-11-08,20:34:09,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,Primera reunión de la Comisión de Secretarios y Subsecretarios de Estado del nuevo ejecutivo celebrada hoy en el Complejo de la Moncloa pic.twitter.com/GctfK2OVy2,[],[],['https://pbs.twimg.com/media/Cww4e5TXgAAdetl.jpg'],1,6,15,[],[],https://twitter.com/M_Presidencia/status/796073341375442950,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}]",,,,
789154149439078400,789154149439078400,1476983985000,2016-10-20,19:19:45,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,Hoy la Vicepresidenta @Sorayapp ha entregado en nombre del Gobierno la bandera para el #RetoPelayo2016 a las 5 tripulantes de la embarcación pic.twitter.com/8lNI0EJqCN,[],[],"['https://pbs.twimg.com/media/CvOjg-zXYAAz1Zd.jpg', 'https://pbs.twimg.com/media/CvOjg_2XYAAyX8D.jpg']",2,16,29,['#retopelayo2016'],[],https://twitter.com/M_Presidencia/status/789154149439078400,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}]",,,,
723527283743531008,723527283743531008,1461337321000,2016-04-22,17:02:01,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,"#CMin Convocadas ayudas por 50M € para fomento de la cooperación regional en I+D (Plan Investig. Científica, Técnica e Innovación 2013-2016)",[],[],[],0,4,2,['#cmin'],[],https://twitter.com/M_Presidencia/status/723527283743531008,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}]",,,,
723526744364453889,723526744364453889,1461337192000,2016-04-22,16:59:52,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,"#CMin Aprobados 83,4 millones de euros en ayudas a ONG’s para la atención a refugiados que llegan a España:  http://www.lamoncloa.gob.es/consejodeministros/referencias/Paginas/2016/refc20160422.aspx#Refugiados …",[],['http://www.lamoncloa.gob.es/consejodeministros/referencias/Paginas/2016/refc20160422.aspx#Refugiados'],[],4,18,14,['#cmin'],[],https://twitter.com/M_Presidencia/status/723526744364453889,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}]",,,,
723091328519774208,723091328519774208,1461233381000,2016-04-21,12:09:41,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,Muchas gracias a @aslan_es por su reconocimiento al premiar el trabajo realizado por @transparencia_e #DatosAbiertos pic.twitter.com/gUOVSoCQ5P,"['aslan_es', 'transparencia_e']",[],['https://pbs.twimg.com/media/Cgjvu1wW0AExF0C.jpg'],1,17,15,['#datosabiertos'],[],https://twitter.com/M_Presidencia/status/723091328519774208,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}, {'user_id': '158309240', 'username': 'aslan_es'}, {'user_id': '2717723220', 'username': 'transparencia_e'}]",,,,
700716056541790210,700716056541790210,1455898701000,2016-02-19,17:18:21,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,El Gobierno ratifica el Convenio de la Capitalidad Mundial del Móvil de Barcelona #MWC16 📄  http://www.mpr.gob.es/consejo/ruedasdeprensa/Paginas/2016/190216-consejo.aspx … pic.twitter.com/90h4olhejQ,[],['http://www.mpr.gob.es/consejo/ruedasdeprensa/Paginas/2016/190216-consejo.aspx'],['https://pbs.twimg.com/media/Cblxgb3UUAAdP89.jpg'],4,35,38,['#mwc16'],[],https://twitter.com/M_Presidencia/status/700716056541790210,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}]",,,,
700612426681733120,700612426681733120,1455873993000,2016-02-19,10:26:33,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,La vicepresidenta en funciones @Sorayapp preside la reunión del Consejo de Ministros. A continuación comparecerá en rueda de prensa #CMin,[],[],[],2,11,5,['#cmin'],[],https://twitter.com/M_Presidencia/status/700612426681733120,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}]",,,,
700004422362013697,700004422362013697,1455729034000,2016-02-17,18:10:34,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,El Gobierno firma convenios para impulsar la realización de programas y actividades del @400Cervantes 📄  http://www.mpr.gob.es/prencom/notas/Paginas/2016/170216-cervantes.aspx …,['400cervantes'],['http://www.mpr.gob.es/prencom/notas/Paginas/2016/170216-cervantes.aspx'],[],0,16,19,[],[],https://twitter.com/M_Presidencia/status/700004422362013697,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}, {'user_id': '4875975071', 'username': '400Cervantes'}]",,,,
699909941549780993,699909941549780993,1455706508000,2016-02-17,11:55:08,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,". @Sorayapp preside a las 12.30h, en La Moncloa, la firma de convenios de la Comisión para la Conmemoración del @400Cervantes #400Cervantes",['400cervantes'],[],[],0,3,0,['#400cervantes'],[],https://twitter.com/M_Presidencia/status/699909941549780993,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}, {'user_id': '4875975071', 'username': '400Cervantes'}]",,,,
699894626220711937,699894626220711937,1455702856000,2016-02-17,10:54:16,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,". @Sorayapp preside esta mañana, en La Moncloa, la reunión de la Comisión General de Secretarios de Estado y Subsecretarios",[],[],[],0,3,3,[],[],https://twitter.com/M_Presidencia/status/699894626220711937,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}]",,,,
699289645507596288,699289645507596288,1455558618000,2016-02-15,18:50:18,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,". @Sorayapp participa en el Foro ""La Verdad-Sabadell"" en Murcia y visita la Basílica de la Vera Cruz de Caravaca 📄  http://www.mpr.gob.es/prencom/notas/Paginas/2016/150216-murcia.aspx …",[],['http://www.mpr.gob.es/prencom/notas/Paginas/2016/150216-murcia.aspx'],[],6,14,19,[],[],https://twitter.com/M_Presidencia/status/699289645507596288,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}]",,,,
699185178162372608,699185178162372608,1455533711000,2016-02-15,11:55:11,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,"La vicepresidenta del Gobierno en funciones @Sorayapp visita a las 12.30h, en la Región de Murcia, el Santuario de la Vera Cruz de Caravaca",[],[],[],2,8,4,[],[],https://twitter.com/M_Presidencia/status/699185178162372608,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}]",,,,
699150849378009088,699150849378009088,1455525526000,2016-02-15,09:38:46,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,"La vicepresidenta del Gobierno en funciones @Sorayapp participa a las 10h, en Murcia, en el Foro ""@laverdad_es - @BancoSabadell""","['laverdad_es', 'bancosabadell']",[],[],0,2,1,[],[],https://twitter.com/M_Presidencia/status/699150849378009088,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}, {'user_id': '44898619', 'username': 'laverdad_es'}, {'user_id': '9980072', 'username': 'BancoSabadell'}]",,,,
698196469220818944,698196469220818944,1455297984000,2016-02-12,18:26:24,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,#CMin El Gobierno cifra en 33.937 millones el ahorro logrado con la @ReformaAAPP #CORA 📄  http://www.mpr.gob.es/consejo/ruedasdeprensa/Paginas/2016/120216-consejo.aspx … pic.twitter.com/rIEwgBPLEn,['reformaaapp'],['http://www.mpr.gob.es/consejo/ruedasdeprensa/Paginas/2016/120216-consejo.aspx'],['https://pbs.twimg.com/media/CbB9-AsXEAE4f8X.jpg'],6,35,36,"['#cmin', '#cora']",[],https://twitter.com/M_Presidencia/status/698196469220818944,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}, {'user_id': '1548001477', 'username': 'ReformaAAPP'}]",,,,
698163195886833664,698163195886833664,1455290051000,2016-02-12,16:14:11,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,#CORA Consulta el Informe anual de progreso de la Comisión para la @ReformaAAPP 📄  http://www.lamoncloa.gob.es/consejodeministros/referencias/documents/2016/refc20160212e_1.pdf … pic.twitter.com/rnUyKrJp05,['reformaaapp'],['http://www.lamoncloa.gob.es/consejodeministros/referencias/documents/2016/refc20160212e_1.pdf'],['https://pbs.twimg.com/media/CbBftxzWEAADREK.jpg'],2,52,32,['#cora'],[],https://twitter.com/M_Presidencia/status/698163195886833664,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}, {'user_id': '1548001477', 'username': 'ReformaAAPP'}]",,,,
698118582681628673,698118582681628673,1455279415000,2016-02-12,13:16:55,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,DIRECTO | Comienza la rueda de prensa de la vicepresidenta en funciones @Sorayapp tras el #CMin  http://www.lamoncloa.gob.es/multimedia/videos/consejoministros/Paginas/directo.aspx …,[],['http://www.lamoncloa.gob.es/multimedia/videos/consejoministros/Paginas/directo.aspx'],[],4,27,18,['#cmin'],[],https://twitter.com/M_Presidencia/status/698118582681628673,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}]",,,,
698076642472755200,698076642472755200,1455269415000,2016-02-12,10:30:15,CEST,481897983,m_presidencia,Vicepresidencia del Gobierno,,"#CMin La vicepresidenta del Gobierno en funciones, @Sorayapp, comparecerá en rueda de prensa tras el Consejo de Ministros",[],[],[],0,0,0,['#cmin'],[],https://twitter.com/M_Presidencia/status/698076642472755200,False,,0,,,,,,,"[{'user_id': '481897983', 'username': 'M_Presidencia'}]",,,,
